tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.9,0.44,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.45,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.46,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.47,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.48,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.49,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.5,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.51,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.52,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.9,0.53,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.9,0.54,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.9,0.55,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.9,0.56,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.9,0.57,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.9,0.58,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.9,0.59,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.9,0.6,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.9,0.61,0.9489,0.6859,0.8743,0.58,0.941,0.9433,0.9489,0.9489,0.9564,0.7473,1.0,0.5965
0.9,0.62,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.63,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.64,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.65,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.66,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.67,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.9,0.68,0.9451,0.6641,0.8738,0.5512,0.9364,0.9399,0.9451,0.9451,0.9527,0.7191,1.0,0.5614
0.9,0.69,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.7,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.71,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.72,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.73,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.74,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.75,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.76,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.77,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.78,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.79,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.8,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.81,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.82,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.83,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.9,0.84,0.9432,0.6577,0.8875,0.5402,0.9335,0.9388,0.9432,0.9432,0.9489,0.6897,1.0,0.5263
0.9,0.85,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.9,0.86,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.9,0.87,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.9,0.88,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.9,0.89,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.9,0.9,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.0,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.01,0.9261,0.7076,0.7547,0.6953,0.9296,0.9367,0.9261,0.9261,0.9337,0.6903,0.6964,0.6842
0.91,0.02,0.9337,0.7165,0.7669,0.6965,0.9343,0.9384,0.9337,0.9337,0.9413,0.7156,0.75,0.6842
0.91,0.03,0.9413,0.7278,0.7844,0.6977,0.9392,0.9407,0.9413,0.9413,0.9489,0.7429,0.8125,0.6842
0.91,0.04,0.947,0.7406,0.8028,0.6986,0.9431,0.9424,0.947,0.947,0.9545,0.7647,0.8667,0.6842
0.91,0.05,0.9508,0.7529,0.8274,0.6992,0.9459,0.9444,0.9508,0.9508,0.9583,0.78,0.907,0.6842
0.91,0.06,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.91,0.07,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.91,0.08,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.91,0.09,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.1,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.11,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.12,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.13,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.14,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.15,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.91,0.16,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.17,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.18,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.19,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.2,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.21,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.22,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.23,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.24,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.25,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.26,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.27,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.28,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.29,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.3,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.31,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.32,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.33,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.34,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.35,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.36,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.37,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.38,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.91,0.39,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.4,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.41,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.42,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.43,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.44,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.45,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.46,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.47,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.48,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.49,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.5,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.51,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.52,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.91,0.53,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.91,0.54,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.91,0.55,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.91,0.56,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.91,0.57,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.91,0.58,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.91,0.59,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.91,0.6,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.91,0.61,0.9489,0.6859,0.8743,0.58,0.941,0.9433,0.9489,0.9489,0.9564,0.7473,1.0,0.5965
0.91,0.62,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.63,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.64,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.65,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.66,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.67,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.91,0.68,0.9451,0.6641,0.8738,0.5512,0.9364,0.9399,0.9451,0.9451,0.9527,0.7191,1.0,0.5614
0.91,0.69,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.7,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.71,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.72,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.73,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.74,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.75,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.76,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.77,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.78,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.79,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.8,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.81,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.82,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.83,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.91,0.84,0.9432,0.6577,0.8875,0.5402,0.9335,0.9388,0.9432,0.9432,0.9489,0.6897,1.0,0.5263
0.91,0.85,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.86,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.87,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.88,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.89,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.9,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.91,0.91,0.9432,0.6608,0.9087,0.5402,0.9331,0.9405,0.9432,0.9432,0.947,0.6744,1.0,0.5088
0.92,0.0,0.9413,0.6537,0.9084,0.5318,0.9307,0.9388,0.9413,0.9413,0.9451,0.6588,1.0,0.4912
0.92,0.01,0.9261,0.7076,0.7547,0.6953,0.9296,0.9367,0.9261,0.9261,0.9337,0.6903,0.6964,0.6842
0.92,0.02,0.9337,0.7165,0.7669,0.6965,0.9343,0.9384,0.9337,0.9337,0.9413,0.7156,0.75,0.6842
0.92,0.03,0.9413,0.7278,0.7844,0.6977,0.9392,0.9407,0.9413,0.9413,0.9489,0.7429,0.8125,0.6842
0.92,0.04,0.947,0.7406,0.8028,0.6986,0.9431,0.9424,0.947,0.947,0.9545,0.7647,0.8667,0.6842
0.92,0.05,0.9508,0.7529,0.8274,0.6992,0.9459,0.9444,0.9508,0.9508,0.9583,0.78,0.907,0.6842
0.92,0.06,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.92,0.07,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.92,0.08,0.9564,0.7706,0.8774,0.7002,0.951,0.9513,0.9564,0.9564,0.964,0.8041,0.975,0.6842
0.92,0.09,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.1,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.11,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.12,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.13,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.14,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.15,0.9583,0.7733,0.8876,0.7005,0.9524,0.953,0.9583,0.9583,0.9659,0.8125,1.0,0.6842
0.92,0.16,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.17,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.18,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.19,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.2,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.21,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.22,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.23,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.24,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.25,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.26,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.27,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.28,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.29,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.3,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.31,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.32,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.33,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.34,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.35,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.36,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.37,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.38,0.9564,0.7679,0.8873,0.6921,0.9503,0.9512,0.9564,0.9564,0.964,0.8,1.0,0.6667
0.92,0.39,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.4,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.41,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.42,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.43,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.44,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.45,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.46,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.47,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.48,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.49,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.5,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.51,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.52,0.9545,0.7202,0.887,0.6206,0.9481,0.9495,0.9545,0.9545,0.9621,0.7872,1.0,0.6491
0.92,0.53,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.92,0.54,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.92,0.55,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.92,0.56,0.9527,0.7144,0.8868,0.6122,0.946,0.9477,0.9527,0.9527,0.9602,0.7742,1.0,0.6316
0.92,0.57,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.92,0.58,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.92,0.59,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.92,0.6,0.9508,0.6921,0.8746,0.5884,0.9433,0.945,0.9508,0.9508,0.9583,0.7609,1.0,0.614
0.92,0.61,0.9489,0.6859,0.8743,0.58,0.941,0.9433,0.9489,0.9489,0.9564,0.7473,1.0,0.5965
0.92,0.62,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.63,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.64,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.65,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.66,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.67,0.947,0.6706,0.874,0.5596,0.9387,0.9416,0.947,0.947,0.9545,0.7333,1.0,0.5789
0.92,0.68,0.9451,0.6641,0.8738,0.5512,0.9364,0.9399,0.9451,0.9451,0.9527,0.7191,1.0,0.5614
0.92,0.69,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.92,0.7,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
0.92,0.71,0.9432,0.6551,0.8735,0.5402,0.934,0.9382,0.9432,0.9432,0.9508,0.7045,1.0,0.5439
